area,store_name,phone,address,map_link,notes
구로디지털단지,라미야금천가산점,010-9201-0741,"서울 금천구 벚꽃로 286 비-107(가산동,리더스타워지하1층)",http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09
구로디지털단지,하카전자담배 가산점,0507-1354-9079,서울 금천구 벚꽃로38길 5 105호 하카전자담배,https://pcmap.place.naver.com/place/36364603/home,네이버 검색 롱테일 확장 2026-04-10 · query=가산디지털단지 전자담배
,전자담배 멀티샵 시가나인,010-3528-0476,서울 금천구 서부샛길 606 (가산동 대성디폴리스지식산업센터),,베라쥬스 공식 스토어로케이터 기반. 2026-04-14 Lane E (VERA sweep) 신규.
구로디지털단지,구이전자담배 독산,010-7163-0223,서울 금천구 시흥대로 주변,,공개 웹 검색 기반 초안. 주소 재확인 필요
구로디지털단지/금천,전자담배액상,0507-1361-7367,서울 금천구 시흥대로73길 67 13층 1303-6호,https://pcmap.place.naver.com/place/1625388819/home,merge_v2 review_rescue; 서울 주소 + 0507 + 네이버 플레이스 스니펫 확인
노원,라미야전자담배 공릉점,010-8652-4190,서울 노원구 공릉동,https://m.martha-vape.com/bs21/layout/map_store2.html,공개 웹 검색 기반 초안
노원,하카코리아 공릉점,010-4008-4598,서울 노원구 공릉동 499-56 한일빌딩 1층 좌측,https://m.martha-vape.com/bs21/layout/map_store2.html,Martha Vape 공개 로케이터 기준 확인
노원,월드베이프 광운대점,0507-1301-9953,서울 노원구 광운로10길 3 월드 베이프 광운대점,https://pcmap.place.naver.com/place/1271588608/home,네이버 검색 롱테일 확장 2026-04-10 · query=장위동 전자담배
노원,킹콩전자담배 노원점,010-5759-0204,서울 노원구 노해로 492 프린스빌딩,https://m.martha-vape.com/bs21/layout/map_store2.html,Martha Vape 공개 로케이터 기준 확인
노원,시가케이 노원점,0507-1481-4578,서울 노원구 노해로 495 107호,https://pcmap.place.naver.com/place/1097103999/home,네이버 검색 롱테일 확장 2026-04-10 · query=마들역 전자담배
노원,헬로전자담배 노원점,0507-1377-6518,서울 노원구 노해로81길 16 1층 9호,https://pcmap.place.naver.com/place/1503422080/home,네이버 검색 롱테일 확장 2026-04-10 · query=마들역 전자담배
노원,친절한 전자담배,010-4318-9080,서울 노원구 동일로 1007 1층,https://m.martha-vape.com/bs21/layout/map_store2.html,Martha Vape 공개 로케이터 기준 확인
노원,하카 노원 공릉태릉직영점,0507-1490-2161,서울 노원구 동일로 1021 1층 2호,https://pcmap.place.naver.com/place/2094716543/home,네이버 검색 롱테일 확장 2026-04-10 · query=태릉입구역 전자담배
노원,위베이프 공릉점,0507-1305-4598,서울 노원구 동일로 1054 한일빌딩 1층 하카전자담배,https://pcmap.place.naver.com/place/36270909/home,네이버 검색 롱테일 확장 2026-04-10 · query=태릉입구역 전자담배
,JMI전자담배 공릉점,010-2706-9335,서울 노원구 동일로 1058,,
노원,JMI 전자담배 공릉점,0507-1476-2074,서울 노원구 동일로 1058 1층 103호,https://pcmap.place.naver.com/place/1700272223/home,네이버 검색 롱테일 확장 2026-04-10 · query=태릉입구역 전자담배
노원구,비엔베이프,0507-1306-4073,서울 노원구 동일로 1365,,session2 naver discovery
노원,비엔베이프,010-4145-4564,서울 노원구 동일로 1365 랑은빌딩 201호,https://m.martha-vape.com/bs21/layout/map_store2.html,Martha Vape 공개 로케이터 기준 확인
도봉/창동,베이핑크루,0507-1405-8550,서울 노원구 동일로 1657 1층 전자담배,https://pcmap.place.naver.com/place/36233457/home,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁
노원,위베이프 노원전자담배백화점,0507-1418-1538,서울 노원구 동일로173가길 140,https://pcmap.place.naver.com/place/35807180/home,네이버 검색 롱테일 확장 2026-04-10 · query=장위동 전자담배
창동,아이코스공식매장 베스트올노원일신점,010-4236-1285,서울 노원구 동일로218길 17,,phone_unique|address_clear
노원,시가K 노원전자담배,010-6468-4578,서울 노원구 상계동,,공개 웹 검색 기반 초안
노원,베이핑크루 상계점,010-9288-8558,서울 노원구 상계동 1118-17 1층,,공개 웹 검색 기반 초안
노원,휴즈전자담배 노원직영점,010-8279-2797,서울 노원구 상계동 371-2,https://m.zapjuice.co.kr/article/%EC%A0%84%EA%B5%AD%EC%B7%A8%EA%B8%89%EC%A0%90%EC%95%88%EB%82%B4/1002/1252/,공개 웹 검색 기반 초안
,더베이프샵 다미 노원점,010-9676-5262,서울 노원구 상계로 55,,
노원,더베이프샵 다미 노원점,0507-1420-5262,서울 노원구 상계로 55 102호,https://pcmap.place.naver.com/place/1332293497/home,네이버 검색 롱테일 확장 2026-04-10 · query=마들역 전자담배
노원,오지구 전자담배 노원점,0507-1471-2258,서울 노원구 상계로 65 1층 116호,https://pcmap.place.naver.com/place/1512595376/home,네이버 검색 롱테일 확장 2026-04-10 · query=마들역 전자담배
노원,전담GATE 노원역점,0507-1306-1939,서울 노원구 상계로3길 10 1층 104호,https://pcmap.place.naver.com/place/2090305008/home,네이버 검색 롱테일 확장 2026-04-10 · query=마들역 전자담배
노원,노원전자담배쇼핑몰,010-7572-1538,서울 노원구 상계로7길 22 우성아파트 101호,https://m.martha-vape.com/bs21/layout/map_store2.html,공개 웹 검색 기반 초안
노원,석계전자담배멀티샵,010-8277-5600,서울 노원구 석계로3길 11 1층,https://m.martha-vape.com/bs21/layout/map_store2.html,Martha Vape 공개 로케이터 기준 확인
노원,양양베이프 월계점,010-4191-1387,서울 노원구 월계동,,공개 웹 검색 기반 초안
전자담배 서울 도봉구 (TownConnect data),노원전자담배베이프샵72,010-9072-9747,"서울 노원구 중계로 120 (중계동, 득림빌딩) 1층 전자담배",,naver_townconnect_embedded
,SM클라우드,010-6294-8601,서울 도봉구 노해로37길 120 (쌍문동 414-51),http://place.map.kakao.com/1510854754,Kakao Local API 직접 확인. category=전자담배. 2026-04-14 final-six-closer 발굴.
도봉/창동,GV전자담배 그린베이퍼,010-7494-7894,서울 도봉구 덕릉로 228 (창동) 1층,,공개 웹 검색 기반 초안
도봉구,베이핑스타,0507-1442-0177,서울 도봉구 도봉로 441 101호,,session2 naver discovery
도봉/창동,베이핑스타,010-6413-0114,서울 도봉구 도봉로 441 드림하우스 상가101호 베이핑스타,https://m.martha-vape.com/bs21/layout/map_store2.html,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09
도봉/창동,헤이즈베이프,010-9899-9141,서울 도봉구 도봉로 502 (창동),,공개 웹 검색 기반 초안
도봉/창동,전자담배 도봉로,010-3085-3898,서울 도봉구 도봉로145길 39 1층,,공개 웹 검색 기반 초안
도봉구,몬스터24시 전자담배,0507-1395-5213,서울 도봉구 도봉로150마길 34 지상1층 161호,,session2 naver discovery
도봉/창동,하카전자담배 도봉구방학점,0507-1343-1613,서울 도봉구 도봉로152길 23-3,https://pcmap.place.naver.com/place/35787753/home,네이버 검색 롱테일 3차 확장 2026-04-10 · query=방학역 전자담배
도봉/창동,위베이프전자담배 도봉구청점,0507-1422-3944,서울 도봉구 마들로 657 1층,https://pcmap.place.naver.com/place/2055540468/home,네이버 검색 롱테일 3차 확장 2026-04-10 · query=방학역 전자담배
도봉/창동,포베이프,010-4727-4569,서울 도봉구 마들로11길 57 (창동),,공개 웹 검색 기반 초안
도봉/창동,제로전자담배 씨드큐브창동점,0507-1391-7770,서울 도봉구 마들로13길 61 지하1층 B103-3호,https://pcmap.place.naver.com/place/1386313636/home,네이버 검색 롱테일 3차 확장 2026-04-10 · query=창동역 전자담배
도봉/창동,마샤 베이프 방학점,010-2881-1098,서울 도봉구 방학로 131 1층 3호,https://m.martha-vape.com/bs21/layout/map_store2.html,공개 웹 검색 기반 초안
도봉/창동,라미야 쌍문점,010-5858-7917,서울 도봉구 창동 659-12 청우빌딩 3층,https://m.martha-vape.com/bs21/layout/map_store2.html,공개 웹 검색 기반 초안; 동일 연락처 중복 병합: 라미야 쌍문역점 | 서울 도봉구 도봉로 484 청우빌딩 3층
도봉/창동,제로전자담배 쌍문세라믹점,0507-1302-4351,"서울 도봉구 해등로 189 1층 103, 116호",https://pcmap.place.naver.com/place/1372830696/home,네이버 검색 롱테일 3차 확장 2026-04-10 · query=창동역 전자담배
동대문/청량리,오지구 전자담배 답십리점,0507-1351-1981,서울 동대문구 답십리로 149 1층 오지구 전자담배 답십리점,https://pcmap.place.naver.com/place/1794393882/home,네이버 검색 롱테일 확장 2026-04-10 · query=답십리 전자담배
동대문/청량리,하카전자담배 답십리점,010-7288-3758,서울 동대문구 답십리로 173 1층,https://m.martha-vape.com/bs21/layout/map_store2.html,"공식 스토어 로케이터 재확인 2026-04-10, 마샤 베이프 매장 페이지 기반 비핫스팟 확장 추가"
동대문/청량리,전자담배 화성골드빌라,010-8608-1607,서울 동대문구 답십리로66길 115 화성골드빌라트 1층,,공개 웹 검색 기반 초안; 동일 연락처 중복 병합: 하카 전자담배 답십리 | 서울 동대문구 답십리 주변
동대문/청량리,오지구전자담배 장안점,0507-1494-1981,서울 동대문구 답십리로72길 90 1층 오지구 전자담배 장안점,https://pcmap.place.naver.com/place/1485530291/home,네이버 검색 롱테일 확장 2026-04-10 · query=장안동 전자담배
,아이코스공식매장 GS25장안2동점,010-4384-1285,서울 동대문구 사가정로 230,http://place.map.kakao.com/1721230713,query: 서울 동대문구 전자담배
,고대베이프멀티샵,010-7480-0090,서울 동대문구 안암로 158,,
동대문/청량리,위베이프 안암고대점,0507-1317-9186,서울 동대문구 약령시로 25,https://pcmap.place.naver.com/place/1124201838/home,네이버 플레이스 검증 · east_core_sprint · query=제기동 전자담배
동대문/청량리,위베이프 제이앤베이프 전농점,010-3730-3459,서울 동대문구 왕산로 214,https://pcmap.place.naver.com/place/37642101/home,네이버 플레이스 검증 · east_core_sprint · query=청량리 전자담배 · 전농1동 파출소 건너편 배스킨라빈스 하층
동대문/청량리,시가존청량리,010-8622-0434,서울 동대문구 왕산로 220 하카 씨유청량리역점,https://m.martha-vape.com/bs21/layout/map_store2.html,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09
동대문/청량리,블레스 전자담배,0507-1356-7799,서울 동대문구 왕산로 247 1층,https://pcmap.place.naver.com/place/1497428695/home,네이버 플레이스 검증 · east_core_sprint · query=청량리 전자담배 · 전화번호 페이지 직접 확인
,일레븐타바코,010-7655-2421,서울 동대문구 왕산로37길 16,http://place.map.kakao.com/843508468,p4/16
동대문/청량리,JMI전자담배 회기점,0507-1329-9668,서울 동대문구 이문로 26 1층,https://pcmap.place.naver.com/place/2057236885/home,네이버 검색 롱테일 확장 2026-04-10 · query=회기 전자담배
동대문/청량리,베이프클럽,010-2103-7386,서울 동대문구 이문로 31 1층 전자담배,https://m.martha-vape.com/bs21/layout/map_store2.html,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09
동대문/청량리,온더베이프,0507-1424-6292,"서울 동대문구 이문로 34-1 1층-6호, 온더베이프",https://pcmap.place.naver.com/place/2004358284/home,네이버 검색 롱테일 확장 2026-04-10 · query=회기 전자담배
동대문/청량리,라셀전자담배,010-3630-5927,서울 동대문구 장안동 308-2 1층 라셀전자담배,https://m.martha-vape.com/bs21/layout/map_store2.html,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09
,베이프모션 장한평점,010-2472-7306,서울 동대문구 장한로 20,,
동대문/청량리,베이프모션,0507-1358-7306,서울 동대문구 장한로 20 1층,https://pcmap.place.naver.com/place/1720567402/home,네이버 검색 롱테일 확장 2026-04-10 · query=장한평 전자담배
동대문/청량리,하카 동대문 장한평역직영점,0507-1483-2161,서울 동대문구 장한로 48 1층,https://pcmap.place.naver.com/place/2088866529/home,네이버 검색 롱테일 확장 2026-04-10 · query=장한평 전자담배
동대문/청량리,위베이프 전자담배 장안전자담배,0507-1490-1303,서울 동대문구 장한로12길 19 1층,https://pcmap.place.naver.com/place/35209529/home,네이버 검색 롱테일 확장 2026-04-10 · query=장안동 전자담배
동대문/청량리,답십리전자담배몰,010-7328-9523,서울 동대문구 천호대로 307 클래식타워 1층 108호,,공개 웹 검색 기반 초안
왕십리/한양대,위베이프 전자담배 답십리점,0507-1338-9474,서울 동대문구 천호대로 307 클래식타워 1층 108호,https://pcmap.place.naver.com/place/1259543821/home,역명 키워드 확장 재시도 배치 batch1 신규 후보
,샤슈컴퍼니,010-2264-4940,서울 동대문구 천호대로85길 13,http://place.map.kakao.com/450803505,query: 서울 동대문구 전자담배
동대문/청량리,장한평역무인전자담배,0507-1315-8243,서울 동대문구 천호대로85길 22 1층,https://pcmap.place.naver.com/place/2033863745/home,네이버 검색 롱테일 확장 2026-04-10 · query=장한평 전자담배
동대문/청량리,청량리 전자담배 멀티샵,010-5819-7007,서울 동대문구 청량리,,공개 웹 검색 기반 초안. 주소 재확인 필요
동대문/청량리,블루전자담배 신설동점,0507-1361-1283,서울 동대문구 한빛로 7 1층,https://pcmap.place.naver.com/place/1388266435/home,네이버 검색 롱테일 확장 2026-04-10 · query=신설동역 전자담배
,호랭이담뱃잎상회,010-4580-3330,서울 동대문구 한천로14길 49,http://place.map.kakao.com/1617242461,p3/30
동대문/청량리,베이프랩 답십리,010-9790-2770,서울 동대문구 황물로 65 (답십리동),https://vapelab.co.kr/,공개 웹 검색 기반 초안
동대문/청량리,월드베이프 경희대점,0507-1479-1290,서울 동대문구 회기로 136 1층 월드베이프 경희대점(전이담이),https://pcmap.place.naver.com/place/1912886357/home,네이버 검색 롱테일 확장 2026-04-10 · query=회기 전자담배
